ticket_id,status,agent_id,start_ts,completion_ts,arrival_ts,queue,priority,language,duration_slots,first_response_due_ts,resolution_due_ts,first_response_tardiness_min,resolution_tardiness_min
TKT-00431,backlog_end,,,,2026-03-06 09:37:53,Account Access,P4,EN,2,2026-03-09 09:38:00,2026-03-13 09:38:00,,
TKT-00432,scheduled,GEN-03,2026-03-06 09:45:00,2026-03-06 10:15:00,2026-03-06 09:40:07,Product Support,P2,EN,2,2026-03-06 10:40:07,2026-03-09 09:41:00,0.00,0.00
TKT-00433,scheduled,PS-02,2026-03-06 10:00:00,2026-03-06 10:30:00,2026-03-06 09:40:21,Product Support,P3,EN,2,2026-03-06 13:40:21,2026-03-10 09:41:00,0.00,0.00
TKT-00434,scheduled,GEN-02,2026-03-06 10:15:00,2026-03-06 10:45:00,2026-03-06 09:44:08,Account Access,P3,EN,2,2026-03-06 13:44:08,2026-03-10 09:45:00,0.00,0.00
TKT-00435,scheduled,GEN-03,2026-03-06 10:15:00,2026-03-06 10:45:00,2026-03-06 09:46:16,Product Support,P3,EN,2,2026-03-06 13:46:16,2026-03-10 09:47:00,0.00,0.00
TKT-00436,scheduled,PS-02,2026-03-06 10:30:00,2026-03-06 12:00:00,2026-03-06 09:48:01,Product Support,P3,EN,6,2026-03-06 13:48:01,2026-03-10 09:49:00,0.00,0.00
TKT-00437,backlog_end,,,,2026-03-06 09:49:28,Billing,P4,DE,2,2026-03-09 09:50:00,2026-03-13 09:50:00,,
TKT-00438,scheduled,SIC-01,2026-03-06 10:00:00,2026-03-06 10:30:00,2026-03-06 09:54:31,Account Access,P1,EN,2,2026-03-06 10:09:31,2026-03-06 13:54:31,0.00,0.00
TKT-00439,scheduled,GEN-02,2026-03-06 10:45:00,2026-03-06 11:15:00,2026-03-06 09:56:01,Product Support,P3,EN,2,2026-03-06 13:56:01,2026-03-10 09:57:00,0.00,0.00
TKT-00440,scheduled,GEN-03,2026-03-06 10:45:00,2026-03-06 11:00:00,2026-03-06 09:57:13,Account Access,P3,EN,1,2026-03-06 13:57:13,2026-03-10 09:58:00,0.00,0.00
TKT-00441,scheduled,GEN-01,2026-03-06 11:00:00,2026-03-06 11:45:00,2026-03-06 09:59:55,Billing,P3,EN,3,2026-03-06 13:59:55,2026-03-10 10:00:00,0.00,0.00
TKT-00442,backlog_end,,,,2026-03-06 10:02:37,Account Access,P4,EN,2,2026-03-09 10:03:00,2026-03-13 10:03:00,,
TKT-00443,scheduled,GEN-03,2026-03-06 11:00:00,2026-03-06 11:45:00,2026-03-06 10:05:07,Product Support,P3,EN,3,2026-03-06 14:05:07,2026-03-10 10:06:00,0.00,0.00
TKT-00444,scheduled,SIC-01,2026-03-06 10:30:00,2026-03-06 11:15:00,2026-03-06 10:10:47,Integrations/API,P2,EN,3,2026-03-06 11:10:47,2026-03-09 10:11:00,0.00,0.00
TKT-00445,backlog_end,,,,2026-03-06 10:18:36,Account Access,P4,DE,1,2026-03-09 10:19:00,2026-03-13 10:19:00,,
TKT-00446,backlog_end,,,,2026-03-06 10:21:03,Integrations/API,P4,DE,7,2026-03-09 10:22:00,2026-03-13 10:22:00,,
TKT-00447,scheduled,GEN-03,2026-03-06 11:45:00,2026-03-06 12:00:00,2026-03-06 10:21:30,Billing,P3,EN,1,2026-03-06 14:21:30,2026-03-10 10:22:00,0.00,0.00
TKT-00448,scheduled,GEN-01,2026-03-06 13:00:00,2026-03-06 13:15:00,2026-03-06 10:26:05,Billing,P3,EN,1,2026-03-06 14:26:05,2026-03-10 10:27:00,0.00,0.00
TKT-00449,scheduled,PS-01,2026-03-06 11:30:00,2026-03-06 12:45:00,2026-03-06 10:26:25,Product Support,P3,EN,5,2026-03-06 14:26:25,2026-03-10 10:27:00,0.00,0.00
TKT-00450,scheduled,GEN-01,2026-03-06 10:30:00,2026-03-06 11:00:00,2026-03-06 10:27:28,Product Support,P2,EN,2,2026-03-06 11:27:28,2026-03-09 10:28:00,0.00,0.00
TKT-00451,backlog_end,,,,2026-03-06 10:29:25,Integrations/API,P4,EN,4,2026-03-09 10:30:00,2026-03-13 10:30:00,,
TKT-00452,scheduled,PS-01,2026-03-06 12:45:00,2026-03-06 13:30:00,2026-03-06 10:35:02,Product Support,P3,EN,3,2026-03-06 14:35:02,2026-03-10 10:36:00,0.00,0.00
TKT-00453,backlog_end,,,,2026-03-06 10:35:03,Product Support,P4,EN,3,2026-03-09 10:36:00,2026-03-13 10:36:00,,
TKT-00454,scheduled,GEN-03,2026-03-06 13:00:00,2026-03-06 13:30:00,2026-03-06 10:39:06,Billing,P3,DE,2,2026-03-06 14:39:06,2026-03-10 10:40:00,0.00,0.00
TKT-00455,scheduled,GEN-01,2026-03-06 13:15:00,2026-03-06 13:30:00,2026-03-06 10:40:19,Account Access,P3,EN,1,2026-03-06 14:40:19,2026-03-10 10:41:00,0.00,0.00
TKT-00456,backlog_end,,,,2026-03-06 10:40:57,Product Support,P4,EN,4,2026-03-09 10:41:00,2026-03-13 10:41:00,,
TKT-00457,backlog_end,,,,2026-03-06 10:44:53,Billing,P4,DE,2,2026-03-09 10:45:00,2026-03-13 10:45:00,,
TKT-00458,backlog_end,,,,2026-03-06 10:53:47,Integrations/API,P3,EN,3,2026-03-06 14:53:47,2026-03-10 10:54:00,,
TKT-00459,backlog_end,,,,2026-03-06 10:58:02,Integrations/API,P3,DE,7,2026-03-06 14:58:02,2026-03-10 10:59:00,,
TKT-00460,scheduled,GEN-02,2026-03-06 11:15:00,2026-03-06 11:45:00,2026-03-06 11:00:26,Product Support,P2,EN,2,2026-03-06 12:00:26,2026-03-09 11:01:00,0.00,0.00
TKT-00461,scheduled,GEN-01,2026-03-06 13:30:00,2026-03-06 13:45:00,2026-03-06 11:04:15,Billing,P3,EN,1,2026-03-06 15:04:15,2026-03-10 11:05:00,0.00,0.00
TKT-00462,scheduled,PS-02,2026-03-06 12:45:00,2026-03-06 13:30:00,2026-03-06 11:06:09,Product Support,P3,EN,3,2026-03-06 15:06:09,2026-03-10 11:07:00,0.00,0.00
TKT-00463,backlog_end,,,,2026-03-06 11:13:26,Integrations/API,P3,EN,2,2026-03-06 15:13:26,2026-03-10 11:14:00,,
TKT-00464,backlog_end,,,,2026-03-06 11:15:30,Product Support,P4,EN,3,2026-03-09 11:16:00,2026-03-13 11:16:00,,
TKT-00465,backlog_end,,,,2026-03-06 11:18:13,Integrations/API,P3,EN,3,2026-03-06 15:18:13,2026-03-10 11:19:00,,
TKT-00466,scheduled,GEN-03,2026-03-06 13:30:00,2026-03-06 14:00:00,2026-03-06 11:18:49,Product Support,P3,EN,2,2026-03-06 15:18:49,2026-03-10 11:19:00,0.00,0.00
TKT-00467,scheduled,GEN-01,2026-03-06 13:45:00,2026-03-06 14:15:00,2026-03-06 11:20:47,Account Access,P3,EN,2,2026-03-06 15:20:47,2026-03-10 11:21:00,0.00,0.00
TKT-00468,scheduled,PS-01,2026-03-06 13:30:00,2026-03-06 14:00:00,2026-03-06 11:24:36,Product Support,P3,EN,2,2026-03-06 15:24:36,2026-03-10 11:25:00,0.00,0.00
TKT-00469,scheduled,PS-02,2026-03-06 13:30:00,2026-03-06 14:00:00,2026-03-06 11:26:53,Product Support,P3,EN,2,2026-03-06 15:26:53,2026-03-10 11:27:00,0.00,0.00
TKT-00470,scheduled,SIC-01,2026-03-06 11:30:00,2026-03-06 12:45:00,2026-03-06 11:28:26,Integrations/API,P2,EN,5,2026-03-06 12:28:26,2026-03-09 11:29:00,0.00,0.00
TKT-00471,backlog_end,,,,2026-03-06 11:29:46,Account Access,P4,EN,1,2026-03-09 11:30:00,2026-03-13 11:30:00,,
TKT-00472,scheduled,INT-01,2026-03-06 12:15:00,2026-03-06 13:30:00,2026-03-06 11:30:15,Integrations/API,P1,EN,5,2026-03-06 11:45:15,2026-03-06 15:30:15,29.75,0.00
TKT-00473,scheduled,PS-01,2026-03-06 14:00:00,2026-03-06 14:30:00,2026-03-06 11:30:59,Product Support,P3,EN,2,2026-03-06 15:30:59,2026-03-10 11:31:00,0.00,0.00
TKT-00474,scheduled,GEN-01,2026-03-06 11:45:00,2026-03-06 12:45:00,2026-03-06 11:40:41,Product Support,P2,DE,4,2026-03-06 12:40:41,2026-03-09 11:41:00,0.00,0.00
TKT-00475,scheduled,GEN-01,2026-03-06 14:15:00,2026-03-06 14:30:00,2026-03-06 11:40:43,Billing,P3,DE,1,2026-03-06 15:40:43,2026-03-10 11:41:00,0.00,0.00
TKT-00476,scheduled,GEN-02,2026-03-06 11:45:00,2026-03-06 12:30:00,2026-03-06 11:41:46,Product Support,P2,EN,3,2026-03-06 12:41:46,2026-03-09 11:42:00,0.00,0.00
TKT-00477,scheduled,PS-02,2026-03-06 14:00:00,2026-03-06 14:30:00,2026-03-06 11:44:16,Product Support,P3,EN,2,2026-03-06 15:44:16,2026-03-10 11:45:00,0.00,0.00
TKT-00478,backlog_end,,,,2026-03-06 11:47:33,Account Access,P4,EN,1,2026-03-09 11:48:00,2026-03-13 11:48:00,,
TKT-00479,scheduled,PS-02,2026-03-06 12:00:00,2026-03-06 12:45:00,2026-03-06 11:48:29,Product Support,P1,EN,3,2026-03-06 12:03:29,2026-03-06 15:48:29,0.00,0.00
TKT-00480,backlog_end,,,,2026-03-06 11:48:54,Account Access,P4,DE,1,2026-03-09 11:49:00,2026-03-13 11:49:00,,
TKT-00481,scheduled,GEN-03,2026-03-06 12:00:00,2026-03-06 12:15:00,2026-03-06 11:55:07,Account Access,P2,DE,1,2026-03-06 12:55:07,2026-03-09 11:56:00,0.00,0.00
TKT-00482,scheduled,GEN-02,2026-03-06 14:15:00,2026-03-06 15:00:00,2026-03-06 11:56:01,Billing,P3,DE,3,2026-03-06 15:56:01,2026-03-10 11:57:00,0.00,0.00
TKT-00483,scheduled,INT-02,2026-03-06 12:30:00,2026-03-06 15:00:00,2026-03-06 11:58:06,Integrations/API,P1,EN,10,2026-03-06 12:13:06,2026-03-06 15:58:06,16.90,0.00
TKT-00484,backlog_end,,,,2026-03-06 11:58:36,Billing,P4,DE,1,2026-03-09 11:59:00,2026-03-13 11:59:00,,
TKT-00485,backlog_end,,,,2026-03-06 11:59:41,Account Access,P4,EN,2,2026-03-09 12:00:00,2026-03-13 12:00:00,,
TKT-00486,backlog_end,,,,2026-03-06 12:04:40,Product Support,P4,EN,2,2026-03-09 12:05:00,2026-03-13 12:05:00,,
TKT-00487,scheduled,GEN-03,2026-03-06 14:15:00,2026-03-06 14:45:00,2026-03-06 12:13:15,Product Support,P3,DE,2,2026-03-09 08:14:00,2026-03-10 12:14:00,0.00,0.00
TKT-00488,scheduled,GEN-03,2026-03-06 12:15:00,2026-03-06 13:00:00,2026-03-06 12:13:23,Product Support,P2,EN,3,2026-03-06 13:13:23,2026-03-09 12:14:00,0.00,0.00
TKT-00489,backlog_end,,,,2026-03-06 12:14:41,Account Access,P4,EN,2,2026-03-09 12:15:00,2026-03-13 12:15:00,,
TKT-00490,scheduled,GEN-02,2026-03-06 12:30:00,2026-03-06 14:15:00,2026-03-06 12:29:11,Product Support,P2,EN,7,2026-03-06 13:29:11,2026-03-09 12:30:00,0.00,0.00
TKT-00491,scheduled,GEN-01,2026-03-06 14:30:00,2026-03-06 14:45:00,2026-03-06 12:33:23,Account Access,P3,EN,1,2026-03-09 08:34:00,2026-03-10 12:34:00,0.00,0.00
TKT-00492,backlog_end,,,,2026-03-06 12:33:34,Product Support,P4,DE,3,2026-03-09 12:34:00,2026-03-13 12:34:00,,
TKT-00493,scheduled,GEN-01,2026-03-06 12:45:00,2026-03-06 13:00:00,2026-03-06 12:34:29,Billing,P2,DE,1,2026-03-06 13:34:29,2026-03-09 12:35:00,0.00,0.00
TKT-00494,backlog_end,,,,2026-03-06 12:34:42,Product Support,P4,EN,3,2026-03-09 12:35:00,2026-03-13 12:35:00,,
TKT-00495,backlog_end,,,,2026-03-06 12:41:28,Account Access,P4,EN,2,2026-03-09 12:42:00,2026-03-13 12:42:00,,
TKT-00496,scheduled,PS-01,2026-03-06 14:30:00,2026-03-06 15:00:00,2026-03-06 12:50:16,Product Support,P3,EN,2,2026-03-09 08:51:00,2026-03-10 12:51:00,0.00,0.00
TKT-00497,scheduled,GEN-01,2026-03-06 14:45:00,2026-03-06 15:15:00,2026-03-06 12:51:58,Account Access,P3,EN,2,2026-03-09 08:52:00,2026-03-10 12:52:00,0.00,0.00
TKT-00498,backlog_end,,,,2026-03-06 12:58:06,Integrations/API,P3,EN,7,2026-03-09 08:59:00,2026-03-10 12:59:00,,
TKT-00499,backlog_end,,,,2026-03-06 13:01:39,Integrations/API,P3,EN,4,2026-03-09 09:02:00,2026-03-10 13:02:00,,
TKT-00500,scheduled,SIC-01,2026-03-06 13:15:00,2026-03-06 14:00:00,2026-03-06 13:04:33,Integrations/API,P1,EN,3,2026-03-06 13:19:33,2026-03-09 09:05:00,0.00,0.00
TKT-00501,scheduled,PS-01,2026-03-06 15:45:00,2026-03-06 16:00:00,2026-03-06 13:13:23,Product Support,P4,DE,1,2026-03-09 13:14:00,2026-03-13 13:14:00,0.00,0.00
TKT-00502,backlog_end,,,,2026-03-06 13:16:31,Account Access,P4,EN,4,2026-03-09 13:17:00,2026-03-13 13:17:00,,
TKT-00503,backlog_end,,,,2026-03-06 13:32:05,Account Access,P4,EN,5,2026-03-09 13:33:00,2026-03-13 13:33:00,,
TKT-00504,backlog_end,,,,2026-03-06 13:34:44,Product Support,P4,EN,2,2026-03-09 13:35:00,2026-03-13 13:35:00,,
TKT-00505,scheduled,GEN-03,2026-03-06 14:00:00,2026-03-06 14:15:00,2026-03-06 13:49:41,Account Access,P2,DE,1,2026-03-06 14:49:41,2026-03-09 13:50:00,0.00,0.00
TKT-00506,backlog_end,,,,2026-03-06 14:06:39,Integrations/API,P3,EN,6,2026-03-09 10:07:00,2026-03-10 14:07:00,,
TKT-00507,scheduled,PS-02,2026-03-06 14:30:00,2026-03-06 15:00:00,2026-03-06 14:10:56,Product Support,P3,EN,2,2026-03-09 10:11:00,2026-03-10 14:11:00,0.00,0.00
TKT-00508,backlog_end,,,,2026-03-06 14:14:22,Product Support,P4,EN,4,2026-03-09 14:15:00,2026-03-13 14:15:00,,
TKT-00509,backlog_end,,,,2026-03-06 14:43:49,Billing,P4,EN,1,2026-03-09 14:44:00,2026-03-13 14:44:00,,
TKT-00510,backlog_end,,,,2026-03-06 15:07:01,Product Support,P4,DE,1,2026-03-09 15:08:00,2026-03-13 15:08:00,,
TKT-00511,backlog_end,,,,2026-03-06 15:21:29,Billing,P2,EN,3,2026-03-09 08:22:00,2026-03-09 15:22:00,,
