ticket_id,status,agent_id,start_ts,completion_ts,arrival_ts,queue,priority,language,duration_slots,first_response_due_ts,resolution_due_ts,first_response_tardiness_min,resolution_tardiness_min
TKT-00409,scheduled,GEN-03,2026-03-06 08:00:00,2026-03-06 08:10:00,2026-03-05 12:47:57,Account Access,P3,DE,2,2026-03-06 08:47:57,2026-03-09 12:47:57,0.00,0.00
TKT-00410,scheduled,INT-01,2026-03-05 13:40:00,2026-03-05 14:55:00,2026-03-05 12:50:02,Integrations/API,P2,DE,15,2026-03-05 13:50:02,2026-03-06 12:50:02,0.00,0.00
TKT-00411,scheduled,PS-02,2026-03-06 08:00:00,2026-03-06 08:55:00,2026-03-05 12:50:11,Product Support,P3,EN,11,2026-03-06 08:50:11,2026-03-09 12:50:11,0.00,0.00
TKT-00412,scheduled,GEN-02,2026-03-06 12:55:00,2026-03-06 13:20:00,2026-03-05 12:52:13,Billing,P4,EN,5,2026-03-06 12:52:13,2026-03-12 12:52:13,2.78,0.00
TKT-00413,scheduled,GEN-01,2026-03-06 12:50:00,2026-03-06 13:05:00,2026-03-05 12:54:13,Billing,P4,EN,3,2026-03-06 12:54:13,2026-03-12 12:54:13,0.00,0.00
TKT-00414,scheduled,GEN-02,2026-03-06 08:10:00,2026-03-06 09:00:00,2026-03-05 12:54:42,Billing,P3,EN,10,2026-03-06 08:54:42,2026-03-09 12:54:42,0.00,0.00
TKT-00415,scheduled,GEN-01,2026-03-06 13:05:00,2026-03-06 14:15:00,2026-03-05 13:01:56,Account Access,P4,EN,14,2026-03-06 13:01:56,2026-03-12 13:01:56,3.07,0.00
TKT-00416,scheduled,PS-01,2026-03-05 13:25:00,2026-03-05 14:10:00,2026-03-05 13:13:54,Product Support,P1,DE,9,2026-03-05 13:28:54,2026-03-06 09:13:54,0.00,0.00
TKT-00417,scheduled,PS-01,2026-03-05 15:20:00,2026-03-05 15:35:00,2026-03-05 13:14:10,Product Support,P3,DE,3,2026-03-06 09:14:10,2026-03-09 13:14:10,0.00,0.00
TKT-00418,scheduled,GEN-01,2026-03-06 14:15:00,2026-03-06 14:25:00,2026-03-05 13:24:32,Account Access,P4,EN,2,2026-03-06 13:24:32,2026-03-12 13:24:32,50.47,0.00
TKT-00419,scheduled,GEN-03,2026-03-06 08:10:00,2026-03-06 08:40:00,2026-03-05 13:28:54,Account Access,P3,EN,6,2026-03-06 09:28:54,2026-03-09 13:28:54,0.00,0.00
TKT-00420,scheduled,SIC-01,2026-03-06 08:00:00,2026-03-06 09:45:00,2026-03-05 14:38:44,Integrations/API,P2,EN,21,2026-03-05 15:38:44,2026-03-06 14:38:44,21.27,0.00
TKT-00421,backlog_end,,,,2026-03-06 08:09:12,Account Access,P4,EN,5,2026-03-09 08:09:12,2026-03-13 08:09:12,,
TKT-00422,scheduled,INT-02,2026-03-06 08:55:00,2026-03-06 10:05:00,2026-03-06 08:17:45,Integrations/API,P2,EN,14,2026-03-06 09:17:45,2026-03-09 08:17:45,0.00,0.00
TKT-00423,backlog_end,,,,2026-03-06 08:31:02,Account Access,P4,EN,4,2026-03-09 08:31:02,2026-03-13 08:31:02,,
TKT-00424,scheduled,GEN-03,2026-03-06 08:40:00,2026-03-06 08:45:00,2026-03-06 08:39:06,Account Access,P3,DE,1,2026-03-06 12:39:06,2026-03-10 08:39:06,0.00,0.00
TKT-00425,scheduled,INT-02,2026-03-06 10:05:00,2026-03-06 10:40:00,2026-03-06 08:44:10,Integrations/API,P3,EN,7,2026-03-06 12:44:10,2026-03-10 08:44:10,0.00,0.00
TKT-00426,scheduled,GEN-02,2026-03-06 09:00:00,2026-03-06 10:10:00,2026-03-06 08:54:38,Billing,P2,EN,14,2026-03-06 09:54:38,2026-03-09 08:54:38,0.00,0.00
TKT-00427,backlog_end,,,,2026-03-06 08:59:03,Account Access,P4,EN,2,2026-03-09 08:59:03,2026-03-13 08:59:03,,
TKT-00428,scheduled,GEN-03,2026-03-06 09:20:00,2026-03-06 09:55:00,2026-03-06 09:10:16,Product Support,P2,EN,7,2026-03-06 10:10:16,2026-03-09 09:10:16,0.00,0.00
TKT-00429,scheduled,PS-01,2026-03-06 09:20:00,2026-03-06 09:50:00,2026-03-06 09:17:41,Product Support,P3,EN,6,2026-03-06 13:17:41,2026-03-10 09:17:41,0.00,0.00
TKT-00430,scheduled,GEN-01,2026-03-06 09:40:00,2026-03-06 11:05:00,2026-03-06 09:35:20,Product Support,P3,EN,17,2026-03-06 13:35:20,2026-03-10 09:35:20,0.00,0.00
TKT-00431,backlog_end,,,,2026-03-06 09:37:53,Account Access,P4,EN,5,2026-03-09 09:37:53,2026-03-13 09:37:53,,
TKT-00432,scheduled,SIC-01,2026-03-06 09:45:00,2026-03-06 10:15:00,2026-03-06 09:40:07,Product Support,P2,EN,6,2026-03-06 10:40:07,2026-03-09 09:40:07,0.00,0.00
TKT-00433,scheduled,PS-01,2026-03-06 09:50:00,2026-03-06 10:10:00,2026-03-06 09:40:21,Product Support,P3,EN,4,2026-03-06 13:40:21,2026-03-10 09:40:21,0.00,0.00
TKT-00434,scheduled,GEN-03,2026-03-06 09:55:00,2026-03-06 10:25:00,2026-03-06 09:44:08,Account Access,P3,EN,6,2026-03-06 13:44:08,2026-03-10 09:44:08,0.00,0.00
TKT-00435,scheduled,GEN-02,2026-03-06 10:10:00,2026-03-06 10:40:00,2026-03-06 09:46:16,Product Support,P3,EN,6,2026-03-06 13:46:16,2026-03-10 09:46:16,0.00,0.00
TKT-00436,scheduled,PS-01,2026-03-06 10:10:00,2026-03-06 11:40:00,2026-03-06 09:48:01,Product Support,P3,EN,18,2026-03-06 13:48:01,2026-03-10 09:48:01,0.00,0.00
TKT-00437,backlog_end,,,,2026-03-06 09:49:28,Billing,P4,DE,4,2026-03-09 09:49:28,2026-03-13 09:49:28,,
TKT-00438,scheduled,SIC-01,2026-03-06 10:15:00,2026-03-06 10:40:00,2026-03-06 09:54:31,Account Access,P1,EN,5,2026-03-06 10:09:31,2026-03-06 13:54:31,5.48,0.00
TKT-00439,scheduled,PS-02,2026-03-06 10:15:00,2026-03-06 10:40:00,2026-03-06 09:56:01,Product Support,P3,EN,5,2026-03-06 13:56:01,2026-03-10 09:56:01,0.00,0.00
TKT-00440,scheduled,GEN-02,2026-03-06 10:40:00,2026-03-06 10:55:00,2026-03-06 09:57:13,Account Access,P3,EN,3,2026-03-06 13:57:13,2026-03-10 09:57:13,0.00,0.00
TKT-00441,scheduled,GEN-03,2026-03-06 10:25:00,2026-03-06 11:00:00,2026-03-06 09:59:55,Billing,P3,EN,7,2026-03-06 13:59:55,2026-03-10 09:59:55,0.00,0.00
TKT-00442,backlog_end,,,,2026-03-06 10:02:37,Account Access,P4,EN,5,2026-03-09 10:02:37,2026-03-13 10:02:37,,
TKT-00443,scheduled,PS-02,2026-03-06 10:40:00,2026-03-06 11:20:00,2026-03-06 10:05:07,Product Support,P3,EN,8,2026-03-06 14:05:07,2026-03-10 10:05:07,0.00,0.00
TKT-00444,scheduled,INT-02,2026-03-06 10:40:00,2026-03-06 11:20:00,2026-03-06 10:10:47,Integrations/API,P2,EN,8,2026-03-06 11:10:47,2026-03-09 10:10:47,0.00,0.00
TKT-00445,backlog_end,,,,2026-03-06 10:18:36,Account Access,P4,DE,2,2026-03-09 10:18:36,2026-03-13 10:18:36,,
TKT-00446,backlog_end,,,,2026-03-06 10:21:03,Integrations/API,P4,DE,20,2026-03-09 10:21:03,2026-03-13 10:21:03,,
TKT-00447,scheduled,GEN-02,2026-03-06 10:55:00,2026-03-06 11:10:00,2026-03-06 10:21:30,Billing,P3,EN,3,2026-03-06 14:21:30,2026-03-10 10:21:30,0.00,0.00
TKT-00448,scheduled,GEN-01,2026-03-06 11:05:00,2026-03-06 11:20:00,2026-03-06 10:26:05,Billing,P3,EN,3,2026-03-06 14:26:05,2026-03-10 10:26:05,0.00,0.00
TKT-00449,scheduled,GEN-03,2026-03-06 11:00:00,2026-03-06 12:15:00,2026-03-06 10:26:25,Product Support,P3,EN,15,2026-03-06 14:26:25,2026-03-10 10:26:25,0.00,0.00
TKT-00450,scheduled,SIC-01,2026-03-06 10:40:00,2026-03-06 11:00:00,2026-03-06 10:27:28,Product Support,P2,EN,4,2026-03-06 11:27:28,2026-03-09 10:27:28,0.00,0.00
TKT-00451,backlog_end,,,,2026-03-06 10:29:25,Integrations/API,P4,EN,10,2026-03-09 10:29:25,2026-03-13 10:29:25,,
TKT-00452,scheduled,PS-02,2026-03-06 11:20:00,2026-03-06 12:05:00,2026-03-06 10:35:02,Product Support,P3,EN,9,2026-03-06 14:35:02,2026-03-10 10:35:02,0.00,0.00
TKT-00453,backlog_end,,,,2026-03-06 10:35:03,Product Support,P4,EN,8,2026-03-09 10:35:03,2026-03-13 10:35:03,,
TKT-00454,scheduled,GEN-02,2026-03-06 11:10:00,2026-03-06 11:40:00,2026-03-06 10:39:06,Billing,P3,DE,6,2026-03-06 14:39:06,2026-03-10 10:39:06,0.00,0.00
TKT-00455,scheduled,GEN-01,2026-03-06 11:20:00,2026-03-06 11:35:00,2026-03-06 10:40:19,Account Access,P3,EN,3,2026-03-06 14:40:19,2026-03-10 10:40:19,0.00,0.00
TKT-00456,backlog_end,,,,2026-03-06 10:40:57,Product Support,P4,EN,11,2026-03-09 10:40:57,2026-03-13 10:40:57,,
TKT-00457,backlog_end,,,,2026-03-06 10:44:53,Billing,P4,DE,4,2026-03-09 10:44:53,2026-03-13 10:44:53,,
TKT-00458,scheduled,INT-02,2026-03-06 11:20:00,2026-03-06 12:05:00,2026-03-06 10:53:47,Integrations/API,P3,EN,9,2026-03-06 14:53:47,2026-03-10 10:53:47,0.00,0.00
TKT-00459,scheduled,INT-01,2026-03-06 13:25:00,2026-03-06 15:05:00,2026-03-06 10:58:02,Integrations/API,P3,DE,20,2026-03-06 14:58:02,2026-03-10 10:58:02,0.00,0.00
TKT-00460,scheduled,SIC-01,2026-03-06 11:05:00,2026-03-06 11:35:00,2026-03-06 11:00:26,Product Support,P2,EN,6,2026-03-06 12:00:26,2026-03-09 11:00:26,0.00,0.00
TKT-00461,scheduled,GEN-01,2026-03-06 12:25:00,2026-03-06 12:40:00,2026-03-06 11:04:15,Billing,P3,EN,3,2026-03-06 15:04:15,2026-03-10 11:04:15,0.00,0.00
TKT-00462,scheduled,PS-02,2026-03-06 12:50:00,2026-03-06 13:25:00,2026-03-06 11:06:09,Product Support,P3,EN,7,2026-03-06 15:06:09,2026-03-10 11:06:09,0.00,0.00
TKT-00463,scheduled,INT-02,2026-03-06 14:25:00,2026-03-06 14:50:00,2026-03-06 11:13:26,Integrations/API,P3,EN,5,2026-03-06 15:13:26,2026-03-10 11:13:26,0.00,0.00
TKT-00464,backlog_end,,,,2026-03-06 11:15:30,Product Support,P4,EN,9,2026-03-09 11:15:30,2026-03-13 11:15:30,,
TKT-00465,scheduled,INT-02,2026-03-06 14:50:00,2026-03-06 15:35:00,2026-03-06 11:18:13,Integrations/API,P3,EN,9,2026-03-06 15:18:13,2026-03-10 11:18:13,0.00,0.00
TKT-00466,scheduled,GEN-03,2026-03-06 13:00:00,2026-03-06 13:20:00,2026-03-06 11:18:49,Product Support,P3,EN,4,2026-03-06 15:18:49,2026-03-10 11:18:49,0.00,0.00
TKT-00467,scheduled,GEN-03,2026-03-06 13:50:00,2026-03-06 14:20:00,2026-03-06 11:20:47,Account Access,P3,EN,6,2026-03-06 15:20:47,2026-03-10 11:20:47,0.00,0.00
TKT-00468,scheduled,GEN-03,2026-03-06 13:20:00,2026-03-06 13:50:00,2026-03-06 11:24:36,Product Support,P3,EN,6,2026-03-06 15:24:36,2026-03-10 11:24:36,0.00,0.00
TKT-00469,scheduled,PS-02,2026-03-06 13:45:00,2026-03-06 14:15:00,2026-03-06 11:26:53,Product Support,P3,EN,6,2026-03-06 15:26:53,2026-03-10 11:26:53,0.00,0.00
TKT-00470,scheduled,INT-01,2026-03-06 12:20:00,2026-03-06 13:25:00,2026-03-06 11:28:26,Integrations/API,P2,EN,13,2026-03-06 12:28:26,2026-03-09 11:28:26,0.00,0.00
TKT-00471,backlog_end,,,,2026-03-06 11:29:46,Account Access,P4,EN,3,2026-03-09 11:29:46,2026-03-13 11:29:46,,
TKT-00472,scheduled,SIC-01,2026-03-06 11:35:00,2026-03-06 12:50:00,2026-03-06 11:30:15,Integrations/API,P1,EN,15,2026-03-06 11:45:15,2026-03-06 15:30:15,0.00,0.00
TKT-00473,scheduled,GEN-02,2026-03-06 14:05:00,2026-03-06 14:35:00,2026-03-06 11:30:59,Product Support,P3,EN,6,2026-03-06 15:30:59,2026-03-10 11:30:59,0.00,0.00
TKT-00474,scheduled,GEN-02,2026-03-06 12:05:00,2026-03-06 12:55:00,2026-03-06 11:40:41,Product Support,P2,DE,10,2026-03-06 12:40:41,2026-03-09 11:40:41,0.00,0.00
TKT-00475,scheduled,GEN-01,2026-03-06 14:45:00,2026-03-06 14:55:00,2026-03-06 11:40:43,Billing,P3,DE,2,2026-03-06 15:40:43,2026-03-10 11:40:43,0.00,0.00
TKT-00476,scheduled,GEN-01,2026-03-06 11:50:00,2026-03-06 12:25:00,2026-03-06 11:41:46,Product Support,P2,EN,7,2026-03-06 12:41:46,2026-03-09 11:41:46,0.00,0.00
TKT-00477,scheduled,GEN-02,2026-03-06 14:40:00,2026-03-06 15:00:00,2026-03-06 11:44:16,Product Support,P3,EN,4,2026-03-06 15:44:16,2026-03-10 11:44:16,0.00,0.00
TKT-00478,backlog_end,,,,2026-03-06 11:47:33,Account Access,P4,EN,2,2026-03-09 11:47:33,2026-03-13 11:47:33,,
TKT-00479,scheduled,PS-02,2026-03-06 12:05:00,2026-03-06 12:50:00,2026-03-06 11:48:29,Product Support,P1,EN,9,2026-03-06 12:03:29,2026-03-06 15:48:29,1.52,0.00
TKT-00480,backlog_end,,,,2026-03-06 11:48:54,Account Access,P4,DE,3,2026-03-09 11:48:54,2026-03-13 11:48:54,,
TKT-00481,scheduled,GEN-03,2026-03-06 12:15:00,2026-03-06 12:25:00,2026-03-06 11:55:07,Account Access,P2,DE,2,2026-03-06 12:55:07,2026-03-09 11:55:07,0.00,0.00
TKT-00482,backlog_end,,,,2026-03-06 11:56:01,Billing,P3,DE,7,2026-03-06 15:56:01,2026-03-10 11:56:01,,
TKT-00483,scheduled,INT-02,2026-03-06 12:05:00,2026-03-06 14:25:00,2026-03-06 11:58:06,Integrations/API,P1,EN,28,2026-03-06 12:13:06,2026-03-06 15:58:06,0.00,0.00
TKT-00484,backlog_end,,,,2026-03-06 11:58:36,Billing,P4,DE,3,2026-03-09 11:58:36,2026-03-13 11:58:36,,
TKT-00485,backlog_end,,,,2026-03-06 11:59:41,Account Access,P4,EN,6,2026-03-09 11:59:41,2026-03-13 11:59:41,,
TKT-00486,backlog_end,,,,2026-03-06 12:04:40,Product Support,P4,EN,4,2026-03-09 12:04:40,2026-03-13 12:04:40,,
TKT-00487,backlog_end,,,,2026-03-06 12:13:15,Product Support,P3,DE,6,2026-03-09 08:13:15,2026-03-10 12:13:15,,
TKT-00488,scheduled,GEN-03,2026-03-06 12:25:00,2026-03-06 13:00:00,2026-03-06 12:13:23,Product Support,P2,EN,7,2026-03-06 13:13:23,2026-03-09 12:13:23,0.00,0.00
TKT-00489,backlog_end,,,,2026-03-06 12:14:41,Account Access,P4,EN,5,2026-03-09 12:14:41,2026-03-13 12:14:41,,
TKT-00490,scheduled,PS-01,2026-03-06 12:40:00,2026-03-06 14:15:00,2026-03-06 12:29:11,Product Support,P2,EN,19,2026-03-06 13:29:11,2026-03-09 12:29:11,0.00,0.00
TKT-00491,backlog_end,,,,2026-03-06 12:33:23,Account Access,P3,EN,2,2026-03-09 08:33:23,2026-03-10 12:33:23,,
TKT-00492,backlog_end,,,,2026-03-06 12:33:34,Product Support,P4,DE,9,2026-03-09 12:33:34,2026-03-13 12:33:34,,
TKT-00493,scheduled,GEN-01,2026-03-06 12:40:00,2026-03-06 12:50:00,2026-03-06 12:34:29,Billing,P2,DE,2,2026-03-06 13:34:29,2026-03-09 12:34:29,0.00,0.00
TKT-00494,backlog_end,,,,2026-03-06 12:34:42,Product Support,P4,EN,8,2026-03-09 12:34:42,2026-03-13 12:34:42,,
TKT-00495,backlog_end,,,,2026-03-06 12:41:28,Account Access,P4,EN,4,2026-03-09 12:41:28,2026-03-13 12:41:28,,
TKT-00496,backlog_end,,,,2026-03-06 12:50:16,Product Support,P3,EN,6,2026-03-09 08:50:16,2026-03-10 12:50:16,,
TKT-00497,backlog_end,,,,2026-03-06 12:51:58,Account Access,P3,EN,5,2026-03-09 08:51:58,2026-03-10 12:51:58,,
TKT-00498,backlog_end,,,,2026-03-06 12:58:06,Integrations/API,P3,EN,21,2026-03-09 08:58:06,2026-03-10 12:58:06,,
TKT-00499,backlog_end,,,,2026-03-06 13:01:39,Integrations/API,P3,EN,10,2026-03-09 09:01:39,2026-03-10 13:01:39,,
TKT-00500,scheduled,SIC-01,2026-03-06 13:05:00,2026-03-06 13:45:00,2026-03-06 13:04:33,Integrations/API,P1,EN,8,2026-03-06 13:19:33,2026-03-09 09:04:33,0.00,0.00
TKT-00501,backlog_end,,,,2026-03-06 13:13:23,Product Support,P4,DE,3,2026-03-09 13:13:23,2026-03-13 13:13:23,,
TKT-00502,backlog_end,,,,2026-03-06 13:16:31,Account Access,P4,EN,11,2026-03-09 13:16:31,2026-03-13 13:16:31,,
TKT-00503,backlog_end,,,,2026-03-06 13:32:05,Account Access,P4,EN,15,2026-03-09 13:32:05,2026-03-13 13:32:05,,
TKT-00504,backlog_end,,,,2026-03-06 13:34:44,Product Support,P4,EN,6,2026-03-09 13:34:44,2026-03-13 13:34:44,,
TKT-00505,scheduled,SIC-01,2026-03-06 13:50:00,2026-03-06 13:55:00,2026-03-06 13:49:41,Account Access,P2,DE,1,2026-03-06 14:49:41,2026-03-09 13:49:41,0.00,0.00
TKT-00506,backlog_end,,,,2026-03-06 14:06:39,Integrations/API,P3,EN,18,2026-03-09 10:06:39,2026-03-10 14:06:39,,
TKT-00507,scheduled,PS-02,2026-03-06 15:40:00,2026-03-06 16:00:00,2026-03-06 14:10:56,Product Support,P3,EN,4,2026-03-09 10:10:56,2026-03-10 14:10:56,0.00,0.00
TKT-00508,backlog_end,,,,2026-03-06 14:14:22,Product Support,P4,EN,12,2026-03-09 14:14:22,2026-03-13 14:14:22,,
TKT-00509,scheduled,GEN-02,2026-03-06 15:50:00,2026-03-06 16:00:00,2026-03-06 14:43:49,Billing,P4,EN,2,2026-03-09 14:43:49,2026-03-13 14:43:49,0.00,0.00
TKT-00510,scheduled,PS-01,2026-03-06 15:40:00,2026-03-06 15:55:00,2026-03-06 15:07:01,Product Support,P4,DE,3,2026-03-09 15:07:01,2026-03-13 15:07:01,0.00,0.00
TKT-00511,backlog_end,,,,2026-03-06 15:21:29,Billing,P2,EN,8,2026-03-09 08:21:29,2026-03-09 15:21:29,,
